"FORM ID","DATE START","DATE END","LOCATION ID","LOCATION NAME","COUNTRY NAME","EMERGENCY / POST-EMERGENCY","NUMBER OF PERSONS PER USABLE HANDPUMP / WELL / SPRING","NUMBER OF PERSONS PER USABLE WATER TAP","AVERAGE # LITERS OF POTABLE WATER AVAILABLE PER PERSON PER DAY","% WATER QUALITY TESTS AT NON CHLORINATED WATER COLLECTION LOCATIONS WITH 0 CFU/100ML","% OF WATER QUALITY TESTS AT CHLORINATED COLLECTION LOCATIONS WITH FRC IN THE RANGE 0.2-2MG/L AND TURBIDITY <5NTU5","NUMBER OF PERSONS PER TOILET/LATRINE","NUMBER OF PERSONS PER BATH SHELTER/SHOWER","NUMBER OF PERSONS PER HYGIENE PROMOTER","REFUGEE POPULATION","REPORTING PERIOD - MONTHLY INDICATOR","AVERAGE # L/P/D OF POTABLE WATER COLLECTED AT HOUSEHOLD LEVEL","% HOUSEHOLDS WITH AT LEAST 10 LITERS/PERSON POTABLE WATER STORAGE CAPACITY","% HOUSEHOLDS COLLECTING DRINKING WATER FROM PROTECTED/TREATED SOURCES","% HOUSEHOLDS WITH HOUSEHOLD TOILET/LATRINE","% HOUSEHOLDS REPORTING DEFECATING IN A TOILET","% HOUSEHOLDS WITH ACCESS TO SOAP","% HOUSEHOLDS WITH ACCESS TO SOLID WASTE DISPOSAL FACILITY","REPORTING PERIOD - ANNUAL INDICATOR"
2304746,2019-04-01,2019-04-28,497,"Fugnido 2",Ethiopia,Post-emergency,,46,19,,101,10,6,428,8567,2019-04-01,,,,,,,,
2541806,2019-04-01,2019-04-28,3973,Gure-Shembola,Ethiopia,Post-emergency,,108,18,100,100,32,18,803,7229,2019-04-01,,,,,,,,
2558690,2019-04-01,2019-04-28,537,Hilaweyn,Ethiopia,Post-emergency,,148,15,,100,50,24,1671,51807,2019-04-01,,,,,,,,
2524301,2019-04-01,2019-04-28,435,Hitsats,Ethiopia,Post-emergency,,98,9,100,100,12,11,681,13637,2019-04-01,,,,,,,,
2295188,2019-04-01,2019-04-28,494,Jewi,Ethiopia,Post-emergency,,,15,,100,11,31,1075,64526,2019-04-01,,,,,,,,
2558355,2019-04-01,2019-04-28,536,Kobe,Ethiopia,Post-emergency,,157,18,,100,21,28,804,48275,2019-04-01,,,,,,,,
2295180,2019-04-01,2019-04-28,450,Kule,Ethiopia,Post-emergency,,138,15,,100,12,26,534,42247,2019-04-01,,,,,,,,
2542515,2019-04-01,2019-04-28,534,"Mai Aini",Ethiopia,Post-emergency,,94,14,100,100,9,36,802,15247,2019-04-01,,,,,,,,
2557499,2019-04-01,2019-04-28,535,Melkadida,Ethiopia,Post-emergency,,141,21,,100,17,28,579,34784,2019-04-01,,,,,,,,
2295190,2019-04-01,2019-04-28,4015,Ngueyyiel,Ethiopia,Post-emergency,,134,9,,100,13,16,477,80710,2019-04-01,,,,,,,,
2295192,2019-04-01,2019-04-28,544,Okugo,Ethiopia,Post-emergency,,73,20,,100,27,,442,9735,2019-04-01,,,,,,,,
2536364,2019-04-01,2019-04-28,532,Sheder,Ethiopia,Post-emergency,,90,21,,17,14,,2178,10893,2019-04-01,,,,,,,,
2541800,2019-04-01,2019-04-28,525,Sherkole,Ethiopia,Post-emergency,,93,19,,100,7,5,612,11017,2019-04-01,,,,,,,,
2542503,2019-04-01,2019-04-28,529,Shimelba,Ethiopia,Post-emergency,,91,20,100,100,7,34,447,7157,2019-04-01,,,,,,,,
2295194,2019-04-01,2019-04-28,546,Tierkidi,Ethiopia,Post-emergency,,212,11,,100,19,310,1343,73885,2019-04-01,,,,,,,,
2541802,2019-04-01,2019-04-28,540,Tongo,Ethiopia,Post-emergency,,176,15,100,100,9,5,939,12219,2019-04-01,,,,,,,,
2541805,2019-04-01,2019-04-28,496,"Tsore Camp (Assosa)",Ethiopia,Post-emergency,,96,20,100,100,7,7,653,13076,2019-04-01,,,,,,,,
1402106,2019-04-01,2019-04-28,445,Arbat,Iraq,Post-emergency,,4,97,100,100,4,4,,8935,2019-04-01,,,,,,,,
2825584,2019-04-01,2019-04-28,446,Basirma,Iraq,Post-emergency,,5,82,100,100,5,4,952,2857,2019-04-01,,,,,,,,
2601898,2019-04-01,2019-04-28,442,Kawergosk,Iraq,Post-emergency,,4,112,100,100,4,4,979,7839,2019-04-01,,,,,,,,
2821209,2019-04-01,2019-04-28,444,Qushtapa,Iraq,Post-emergency,,4,86,100,100,4,4,909,8186,2019-04-01,,,,,,,,
3115670,2019-04-01,2019-04-28,518,Dagahaley,Kenya,Post-emergency,,89,28,67,100,7,,1868,74749,2019-04-01,,,,,,,,
3115671,2019-04-01,2019-04-28,519,Hagadera,Kenya,Post-emergency,,95,30,63,98,5,,1979,79172,2019-04-01,,,,,,,,
3115673,2019-04-01,2019-04-28,520,Ifo,Kenya,Post-emergency,,61,34,63,100,7,,1764,70569,2019-04-01,,,,,,,,
4387616,2019-04-01,2019-04-28,517,Kakuma,Kenya,Post-emergency,,105,19,,100,17,,4634,185399,2019-04-01,,,,,,,,
1679274,2019-04-01,2019-04-28,313,Dzaleka,Malawi,Post-emergency,1,10,7,0,,7,12,127,38808,2019-04-01,,,,,,,,
1674403,2019-04-01,2019-04-28,687,M'berra,Mauritania,Post-emergency,,116,24,,7,27,26,1324,58264,2019-04-01,,,,,,,,
3095054,2019-04-01,2019-04-28,626,Gihembe,Rwanda,Post-emergency,,58,20,,100,19,111,99,12946,2019-04-01,,,,,,,,
1624672,2019-04-01,2019-04-28,629,Kigeme,Rwanda,Post-emergency,,177,13,,92,37,110,,19845,2019-04-01,,,,,,,,
3094983,2019-04-01,2019-04-28,631,Mahama,Rwanda,Post-emergency,,75,19,100,100,17,16,498,59843,2019-04-01,,,,,,,,
1624673,2019-04-01,2019-04-28,630,Mugombwa,Rwanda,Post-emergency,,75,22,,100,26,72,,10420,2019-04-01,,,,,,,,
3100217,2019-04-01,2019-04-28,630,Mugombwa,Rwanda,Post-emergency,,76,20,,100,26,47,868,10420,2019-04-01,,,,,,,,
3094848,2019-04-01,2019-04-28,628,Nyabiheke,Rwanda,Post-emergency,,97,16,,97,22,126,114,14412,2019-04-01,,,,,,,,
2370942,2019-04-01,2019-04-28,686,"Ajoung Thok","South Sudan",Post-emergency,10,1,31,,100,7,,312,37854,2019-04-01,,,,,,,,
2559788,2019-04-01,2019-04-28,680,Doro,"South Sudan",Post-emergency,14,1,18,,100,16,,502,60340,2019-04-01,,,,,,,,
2559800,2019-04-01,2019-04-28,681,Gendrassa,"South Sudan",Post-emergency,4,1,22,,100,8,8,500,17530,2019-04-01,,,,,,,,
2559829,2019-04-01,2019-04-28,682,Kaya,"South Sudan",Post-emergency,,66,22,,100,12,,505,23247,2019-04-01,,,,,,,,
2366103,2019-04-01,2019-04-28,3886,Pamir,"South Sudan",Post-emergency,12,1,26,,84,11,,467,31774,2019-04-01,,,,,,,,
2557184,2019-04-01,2019-04-28,678,"Yusuf Batil","South Sudan",Post-emergency,29,1,18,,100,13,12,508,50886,2019-04-01,,,,,,,,
2541819,2019-04-01,2019-04-28,557,Ikafe,Uganda,Post-emergency,1881,194,16,100,100,8,8,961,223939,2019-04-01,,,,,,,,
1423296,2019-04-01,2019-04-28,554,"Kyaka II",Uganda,Emergency,,,9,,,8,13,,91390,2019-04-01,,,,,,,,
1417452,2019-04-01,2019-04-28,558,Nakivale,Uganda,Post-emergency,2973,825,17,96,95,4,19,275,89207,2019-04-01,,,,,,,,
1417414,2019-04-01,2019-04-28,555,Oruchinga,Uganda,Post-emergency,3,1,22,,,6,7,121,7272,2019-04-01,,,,,,,,
1331068,2019-04-01,2019-04-28,4067,Mantapala,Zambia,Post-emergency,0,75,21,,,6,139,219,14241,2019-04-01,,,,,,,,
3523334,2019-03-04,2019-03-31,463,Auserd,Algeria,Post-emergency,,61,13,100,100,5,4,642,18638,2019-03-01,,,,,,,,
3523305,2019-03-04,2019-03-31,464,Boujdour,Algeria,Post-emergency,,,15,100,100,5,4,331,9601,2019-03-01,,,,,,,,
3523463,2019-03-04,2019-03-31,465,Dakhla,Algeria,Post-emergency,,49,47,100,100,5,4,374,10870,2019-03-01,,,,,,,,
3523455,2019-03-04,2019-03-31,466,Layounne,Algeria,Post-emergency,,,10,100,100,5,5,1275,25503,2019-03-01,,,,,,,,
3430906,2019-03-04,2019-03-31,467,Smara,Algeria,Post-emergency,,98,9,100,100,5,5,1493,25389,2019-03-01,,,,,,,,
3842405,2019-03-04,2019-03-31,451,Gado,Cameroon,Post-emergency,0,,8,,97,41,43,476,25277,2019-03-01,,,,,,,,
1423068,2019-03-04,2019-03-31,451,Gado,Cameroon,Post-emergency,780,,0,,69,39,,,25772,2019-03-01,,,,,,,,
3270064,2019-03-04,2019-03-31,625,Minawao,Cameroon,Post-emergency,3,1,10,,50,21,24,701,57497,2019-03-01,,,,,,,,
1257449,2019-03-04,2019-03-31,491,"- Camp de refugies de Lusenda","Democratic Republic of the Congo",Post-emergency,,96,21,,80,16,23,1009,29264,2019-03-01,,,,,,,,
4190664,2019-03-04,2019-03-31,486,Bili,"Democratic Republic of the Congo",Post-emergency,4707,1177,7,,,9,16,2353,9414,2019-03-01,,,,,,,,
4188905,2019-03-04,2019-03-31,660,Boyabo,"Democratic Republic of the Congo",Post-emergency,1207,,9,100,,46,48,4223,16893,2019-03-01,,,,,,,,
4188857,2019-03-04,2019-03-31,657,Inke,"Democratic Republic of the Congo",Post-emergency,1790,,6,,,31,44,4474,17898,2019-03-01,,,,,,,,
1261614,2019-03-04,2019-03-31,538,"Adi Harush",Ethiopia,Post-emergency,,81,18,100,98,11,53,757,15147,2019-03-01,,,,,,,,
2536339,2019-03-04,2019-03-31,531,Awbarre,Ethiopia,Post-emergency,,85,22,,50,22,,2372,11864,2019-03-01,,,,,,,,
2536332,2019-03-04,2019-03-31,531,Awbarre,Ethiopia,Post-emergency,,53,35,,17,21,,2230,11151,2019-03-01,,,,,,,,
1154110,2019-03-04,2019-03-31,539,Aysaita,Ethiopia,Post-emergency,,136,16,100,98,25,64,3673,18369,2019-03-01,,,,,,,,
1425568,2019-03-04,2019-03-31,543,Bambasi,Ethiopia,Post-emergency,,65,14,100,100,6,6,1167,17516,2019-03-01,,,,,,,,
4273085,2019-03-04,2019-03-31,407,Barahle,Ethiopia,Post-emergency,,100,8,100,98,20,37,1332,17323,2019-03-01,,,,,,,,
1154112,2019-03-04,2019-03-31,3889,"Berhale camp (Afar)",Ethiopia,Post-emergency,,99,8,100,98,20,37,1332,17323,2019-03-01,,,,,,,,
2559799,2019-03-04,2019-03-31,533,Bokolmanyo,Ethiopia,Post-emergency,,130,15,,100,39,43,716,42981,2019-03-01,,,,,,,,
2558694,2019-03-04,2019-03-31,541,Buramino,Ethiopia,Post-emergency,,116,15,,100,43,73,1625,42271,2019-03-01,,,,,,,,
2559793,2019-03-04,2019-03-31,429,"Dollo Ado Transit Centre",Ethiopia,Emergency,,,16,,,30,75,,603,2019-03-01,,,,,,,,
1209750,2019-03-04,2019-03-31,527,Fugnido,Ethiopia,Post-emergency,,65,20,,100,10,35,713,38506,2019-03-01,,,,,,,,
1209749,2019-03-04,2019-03-31,497,"Fugnido 2",Ethiopia,Post-emergency,,45,19,,100,9,6,414,8291,2019-03-01,,,,,,,,
1425570,2019-03-04,2019-03-31,3973,Gure-Shembola,Ethiopia,Post-emergency,,102,26,100,100,14,19,837,7533,2019-03-01,,,,,,,,
2558689,2019-03-04,2019-03-31,537,Hilaweyn,Ethiopia,Post-emergency,,148,15,,100,50,24,1671,51807,2019-03-01,,,,,,,,
1261600,2019-03-04,2019-03-31,435,Hitsats,Ethiopia,Post-emergency,,98,11,100,98,12,11,681,13637,2019-03-01,,,,,,,,
1209748,2019-03-04,2019-03-31,494,Jewi,Ethiopia,Post-emergency,,141,15,,100,11,31,1075,64526,2019-03-01,,,,,,,,
2558354,2019-03-04,2019-03-31,536,Kobe,Ethiopia,Post-emergency,,163,19,,100,21,28,804,48275,2019-03-01,,,,,,,,
1209638,2019-03-04,2019-03-31,450,Kule,Ethiopia,Post-emergency,,136,15,,100,12,26,530,41919,2019-03-01,,,,,,,,
1261613,2019-03-04,2019-03-31,534,"Mai Aini",Ethiopia,Post-emergency,,88,24,100,98,9,33,756,14367,2019-03-01,,,,,,,,
2557474,2019-03-04,2019-03-31,535,Melkadida,Ethiopia,Post-emergency,,141,21,,100,17,28,579,34784,2019-03-01,,,,,,,,
1209783,2019-03-04,2019-03-31,4015,Ngueyyiel,Ethiopia,Post-emergency,,134,9,,100,13,16,473,80478,2019-03-01,,,,,,,,
1209751,2019-03-04,2019-03-31,544,Okugo,Ethiopia,Post-emergency,,114,19,,100,11,,687,15126,2019-03-01,,,,,,,,
2536363,2019-03-04,2019-03-31,532,Sheder,Ethiopia,Post-emergency,,85,16,,17,15,,2372,11864,2019-03-01,,,,,,,,
1425566,2019-03-04,2019-03-31,525,Sherkole,Ethiopia,Post-emergency,,111,22,100,100,7,5,612,11017,2019-03-01,,,,,,,,
1261599,2019-03-04,2019-03-31,529,Shimelba,Ethiopia,Post-emergency,,88,25,,98,7,33,432,6927,2019-03-01,,,,,,,,
1209752,2019-03-04,2019-03-31,546,Tierkidi,Ethiopia,Post-emergency,,212,15,,100,19,309,1343,73885,2019-03-01,,,,,,,,
1425567,2019-03-04,2019-03-31,540,Tongo,Ethiopia,Post-emergency,,176,18,100,100,9,5,939,12219,2019-03-01,,,,,,,,
1425569,2019-03-04,2019-03-31,496,"Tsore Camp (Assosa)",Ethiopia,Post-emergency,,13576,20,100,100,7,7,653,13076,2019-03-01,,,,,,,,
1327361,2019-03-04,2019-03-31,445,Arbat,Iraq,Post-emergency,,,90,100,100,4,4,,8925,2019-03-01,,,,,,,,
2825583,2019-03-04,2019-03-31,446,Basirma,Iraq,Post-emergency,,5,81,100,100,5,4,951,2855,2019-03-01,,,,,,,,
2572482,2019-03-04,2019-03-31,442,Kawergosk,Iraq,Post-emergency,,1,75,100,100,4,4,976,7812,2019-03-01,,,,,,,,
2820630,2019-03-04,2019-03-31,444,Qushtapa,Iraq,Post-emergency,,4,74,100,100,4,4,910,8195,2019-03-01,,,,,,,,
4387615,2019-03-04,2019-03-31,517,Kakuma,Kenya,Post-emergency,,105,19,,100,17,,4634,185399,2019-03-01,,,,,,,,
1377799,2019-03-04,2019-03-31,313,Dzaleka,Malawi,Post-emergency,1,1,7,0,,7,12,135,38527,2019-03-01,,,,,,,,
1210081,2019-03-04,2019-03-31,696,Abala,Niger,Post-emergency,,224,13,,,21,64,15072,15072,2019-03-01,,,,,,,,
1210246,2019-03-04,2019-03-31,472,Ayourou,Niger,Post-emergency,,417,20,,,3,,,468,2019-03-01,,,,,,,,
1210247,2019-03-04,2019-03-31,419,Intékan,Niger,Post-emergency,,,18,,,57,71,9029,18058,2019-03-01,,,,,,,,
1210080,2019-03-04,2019-03-31,694,Mangaizé,Niger,Post-emergency,,269,30,,,49,52,6996,6996,2019-03-01,,,,,,,,
1210079,2019-03-04,2019-03-31,697,Tabareybarey,Niger,Post-emergency,,199,15,,,101,391,10583,10583,2019-03-01,,,,,,,,
3095059,2019-03-04,2019-03-31,626,Gihembe,Rwanda,Post-emergency,,58,15,,100,19,113,95,12958,2019-03-01,,,,,,,,
1203403,2019-03-04,2019-03-31,686,"Ajoung Thok","South Sudan",Post-emergency,10,1,31,,77,7,,122,38332,2019-03-01,,,,,,,,
1203485,2019-03-04,2019-03-31,3886,Pamir,"South Sudan",Post-emergency,12,1,25,,74,11,,67,31312,2019-03-01,,,,,,,,
2541814,2019-03-04,2019-03-31,557,Ikafe,Uganda,Post-emergency,1964,196,16,,100,8,8,961,223939,2019-03-01,,,,,,,,
1118314,2019-03-04,2019-03-31,554,"Kyaka II",Uganda,Emergency,1319,1245,8,49,41,9,13,650,88436,2019-03-01,,,,,,,,
1156039,2019-03-04,2019-03-31,558,Nakivale,Uganda,Post-emergency,2973,825,17,,,4,20,336,89207,2019-03-01,,,,,,,,
1156036,2019-03-04,2019-03-31,555,Oruchinga,Uganda,Post-emergency,455,455,22,80,,6,7,106,7272,2019-03-01,,,,,,,,
877923,2019-03-11,2019-03-17,530,Kebribeyah,Ethiopia,Post-emergency,,138,11,,,12,,863,14685,2019-03-01,,,,,,,,
3523314,2019-02-04,2019-03-03,463,Auserd,Algeria,Post-emergency,,61,16,100,100,5,4,642,18638,2019-02-01,,,,,,,,
3523303,2019-02-04,2019-03-03,464,Boujdour,Algeria,Post-emergency,,,18,100,100,5,4,331,9601,2019-02-01,,,,,,,,
3523462,2019-02-04,2019-03-03,465,Dakhla,Algeria,Post-emergency,,49,40,100,80,5,4,374,10870,2019-02-01,,,,,,,,
3523454,2019-02-04,2019-03-03,466,Layounne,Algeria,Post-emergency,,,15,100,100,5,5,1275,25503,2019-02-01,,,,,,,,
3430905,2019-02-04,2019-03-03,467,Smara,Algeria,Post-emergency,,98,8,100,100,5,5,1493,25389,2019-02-01,,,,,,,,
3842395,2019-02-04,2019-03-03,451,Gado,Cameroon,Post-emergency,626,,8,100,88,39,43,476,25277,2019-02-01,,,,,,,,
3270027,2019-02-04,2019-03-03,625,Minawao,Cameroon,Post-emergency,3,1,11,0,44,21,24,692,56774,2019-02-01,,,,,,,,
1119085,2019-02-04,2019-03-03,4284,Beakoro,Chad,Post-emergency,817,,14,,,15,14,,584,2019-02-01,,,,,,,,
1119082,2019-02-04,2019-03-03,4282,Bekan,Chad,Post-emergency,675,,17,,,9,9,,1991,2019-02-01,,,,,,,,
1119077,2019-02-04,2019-03-03,4277,Bekourou,Chad,Post-emergency,481,,24,,,28,27,,1444,2019-02-01,,,,,,,,
1119075,2019-02-04,2019-03-03,4275,Dembo,Chad,Post-emergency,1055,,11,,,317,316,,3167,2019-02-01,,,,,,,,
1119080,2019-02-04,2019-03-03,4280,Diba,Chad,Post-emergency,894,,13,,,46,45,,3578,2019-02-01,,,,,,,,
1119079,2019-02-04,2019-03-03,4279,Dilingala,Chad,Post-emergency,465,,25,,,25,25,,2329,2019-02-01,,,,,,,,
1119078,2019-02-04,2019-03-03,4278,Gon,Chad,Post-emergency,471,,25,,,22,22,,1884,2019-02-01,,,,,,,,
1119076,2019-02-04,2019-03-03,4276,Silambi,Chad,Post-emergency,456,,26,,,61,60,,913,2019-02-01,,,,,,,,
1119081,2019-02-04,2019-03-03,4281,Vom,Chad,Post-emergency,404,,29,,,18,18,,1214,2019-02-01,,,,,,,,
4190663,2019-02-04,2019-03-03,486,Bili,"Democratic Republic of the Congo",Post-emergency,4707,1177,7,,,9,16,2353,9414,2019-02-01,,,,,,,,
4188889,2019-02-04,2019-03-03,660,Boyabo,"Democratic Republic of the Congo",Post-emergency,1126,,10,100,,37,49,4223,16893,2019-02-01,,,,,,,,
4188855,2019-02-04,2019-03-03,657,Inke,"Democratic Republic of the Congo",Post-emergency,1790,,6,,,31,44,4474,17898,2019-02-01,,,,,,,,
946218,2019-02-04,2019-03-03,538,"Adi Harush",Ethiopia,Post-emergency,,154,13,100,98,21,100,1432,28651,2019-02-01,,,,,,,,
2536331,2019-02-04,2019-03-03,531,Awbarre,Ethiopia,Post-emergency,,84,20,,60,32,,3496,17484,2019-02-01,,,,,,,,
947904,2019-02-04,2019-03-03,539,Aysaita,Ethiopia,Post-emergency,,136,16,100,98,25,64,3673,18369,2019-02-01,,,,,,,,
1425513,2019-02-04,2019-03-03,543,Bambasi,Ethiopia,Post-emergency,,64,15,100,100,6,407,1167,17516,2019-02-01,,,,,,,,
946788,2019-02-04,2019-03-03,407,Barahle,Ethiopia,Post-emergency,,131,8,100,98,20,37,1332,17323,2019-02-01,,,,,,,,
2556595,2019-02-04,2019-03-03,533,Bokolmanyo,Ethiopia,Post-emergency,,695,16,100,100,39,,716,42981,2019-02-01,,,,,,,,
2558693,2019-02-04,2019-03-03,541,Buramino,Ethiopia,Post-emergency,,116,15,,100,43,73,1625,42271,2019-02-01,,,,,,,,
2559792,2019-02-04,2019-03-03,429,"Dollo Ado Transit Centre",Ethiopia,Emergency,,,23,,,21,53,,428,2019-02-01,,,,,,,,
962078,2019-02-04,2019-03-03,527,Fugnido,Ethiopia,Post-emergency,,63,20,,100,10,34,689,37241,2019-02-01,,,,,,,,
962077,2019-02-04,2019-03-03,497,"Fugnido 2",Ethiopia,Post-emergency,,43,21,,100,9,5,403,8072,2019-02-01,,,,,,,,
1425512,2019-02-04,2019-03-03,3973,Gure-Shembola,Ethiopia,Post-emergency,,,21,100,100,13,19,837,7533,2019-02-01,,,,,,,,
2558688,2019-02-04,2019-03-03,537,Hilaweyn,Ethiopia,Post-emergency,,148,15,,100,50,24,1671,51807,2019-02-01,,,,,,,,
946372,2019-02-04,2019-03-03,435,Hitsats,Ethiopia,Post-emergency,,160,9,100,98,19,19,1109,22187,2019-02-01,,,,,,,,
957102,2019-02-04,2019-03-03,494,Jewi,Ethiopia,Post-emergency,,140,15,,100,11,31,1067,64053,2019-02-01,,,,,,,,
2558352,2019-02-04,2019-03-03,536,Kobe,Ethiopia,Post-emergency,,144,20,,100,18,25,704,42275,2019-02-01,,,,,,,,
957104,2019-02-04,2019-03-03,450,Kule,Ethiopia,Post-emergency,,136,14,,100,10,26,526,41615,2019-02-01,,,,,,,,
946219,2019-02-04,2019-03-03,534,"Mai Aini",Ethiopia,Post-emergency,,,12,100,100,13,49,1110,21095,2019-02-01,,,,,,,,
2557473,2019-02-04,2019-03-03,535,Melkadida,Ethiopia,Post-emergency,,141,20,,100,17,28,579,34784,2019-02-01,,,,,,,,
962080,2019-02-04,2019-03-03,4015,Ngueyyiel,Ethiopia,Post-emergency,,133,8,,100,13,16,472,80372,2019-02-01,,,,,,,,
962081,2019-02-04,2019-03-03,544,Okugo,Ethiopia,Post-emergency,,113,13,,100,11,,678,14925,2019-02-01,,,,,,,,
2536359,2019-02-04,2019-03-03,532,Sheder,Ethiopia,Post-emergency,,90,15,,17,13,,2089,10449,2019-02-01,,,,,,,,
887719,2019-02-04,2019-03-03,532,Sheder,Ethiopia,Post-emergency,,127,19,,33,6,,614,10449,2019-02-01,,,,,,,,
1424881,2019-02-04,2019-03-03,525,Sherkole,Ethiopia,Post-emergency,,111,21,100,100,7,5,612,11017,2019-02-01,,,,,,,,
946374,2019-02-04,2019-03-03,529,Shimelba,Ethiopia,Post-emergency,,94,23,100,98,7,35,458,7337,2019-02-01,,,,,,,,
962079,2019-02-04,2019-03-03,546,Tierkidi,Ethiopia,Post-emergency,,212,5,,100,19,310,1343,73885,2019-02-01,,,,,,,,
1424280,2019-02-04,2019-03-03,540,Tongo,Ethiopia,Post-emergency,,180,13,100,100,9,5,872,12219,2019-02-01,,,,,,,,
1424930,2019-02-04,2019-03-03,496,"Tsore Camp (Assosa)",Ethiopia,Post-emergency,,105,23,100,100,7,11,688,13076,2019-02-01,,,,,,,,
1402108,2019-02-04,2019-03-03,445,Arbat,Iraq,Post-emergency,,,86,100,100,4,4,,8985,2019-02-01,,,,,,,,
2825582,2019-02-04,2019-03-03,446,Basirma,Iraq,Post-emergency,,5,81,100,100,5,4,955,2866,2019-02-01,,,,,,,,
2572484,2019-02-04,2019-03-03,442,Kawergosk,Iraq,Post-emergency,,1,78,100,100,4,4,976,7812,2019-02-01,,,,,,,,
2820604,2019-02-04,2019-03-03,444,Qushtapa,Iraq,Post-emergency,,4,91,100,100,4,4,908,8175,2019-02-01,,,,,,,,
4387614,2019-02-04,2019-03-03,517,Kakuma,Kenya,Post-emergency,,105,19,,100,17,,4634,185399,2019-02-01,,,,,,,,
908340,2019-02-04,2019-03-03,313,Dzaleka,Malawi,Post-emergency,1126,638,6,,,7,12,134,38297,2019-02-01,,,,,,,,
969289,2019-02-04,2019-03-03,696,Abala,Niger,Post-emergency,,234,20,,,22,70,15684,15684,2019-02-01,,,,,,,,
952712,2019-02-04,2019-03-03,472,Ayourou,Niger,Post-emergency,,437,23,,,,,,473,2019-02-01,,,,,,,,
974758,2019-02-04,2019-03-03,419,Intékan,Niger,Post-emergency,,128,14,,,32,,9039,18078,2019-02-01,,,,,,,,
969276,2019-02-04,2019-03-03,694,Mangaizé,Niger,Post-emergency,,247,11,,,48,51,,6926,2019-02-01,,,,,,,,
923994,2019-02-04,2019-03-03,3926,"Sayam Forage Camp",Niger,Post-emergency,,193,14,100,67,31,95,2313,13880,2019-02-01,,,,,,,,
968725,2019-02-04,2019-03-03,697,Tabareybarey,Niger,Post-emergency,,199,15,,,29,53,,10551,2019-02-01,,,,,,,,
948250,2019-02-04,2019-03-03,697,Tabareybarey,Niger,Post-emergency,,199,15,,,29,53,10551,10551,2019-02-01,,,,,,,,
1252383,2019-02-04,2019-03-03,4251,Adagom,Nigeria,Emergency,,,14,,,46,40,,7882,2019-02-01,,,,,,,,
1252412,2019-02-04,2019-03-03,4252,Anyake,Nigeria,Emergency,,,25,,,13,15,,1763,2019-02-01,,,,,,,,
917448,2019-02-04,2019-03-03,686,"Ajoung Thok","South Sudan",Post-emergency,5339,72,32,,89,7,,308,37373,2019-02-01,,,,,,,,
956824,2019-02-04,2019-03-03,680,Doro,"South Sudan",Post-emergency,3519,101,22,,100,16,,273,59828,2019-02-01,,,,,,,,
956826,2019-02-04,2019-03-03,681,Gendrassa,"South Sudan",Post-emergency,1096,133,22,,100,8,,274,17545,2019-02-01,,,,,,,,
956828,2019-02-04,2019-03-03,682,Kaya,"South Sudan",Post-emergency,,,19,,,12,,181,23190,2019-02-01,,,,,,,,
917419,2019-02-04,2019-03-03,3886,Pamir,"South Sudan",Post-emergency,5721,74,24,,84,10,,420,28609,2019-02-01,,,,,,,,
955507,2019-02-04,2019-03-03,678,"Yusuf Batil","South Sudan",Post-emergency,6473,91,21,,100,13,,384,45313,2019-02-01,,,,,,,,
2542246,2019-02-04,2019-03-03,557,Ikafe,Uganda,Post-emergency,1964,273,16,,,7,7,1272,223939,2019-02-01,,,,,,,,
740837,2019-02-04,2019-03-03,549,Imvepi,Uganda,Post-emergency,,,0,,,1,1,97,2332,2019-02-01,,,,,,,,
1118459,2019-02-04,2019-03-03,554,"Kyaka II",Uganda,Emergency,,,8,,,9,13,,88436,2019-02-01,,,,,,,,
903022,2019-02-04,2019-03-03,558,Nakivale,Uganda,Post-emergency,3310,919,17,93,100,4,21,336,89207,2019-02-01,,,,,,,,
905434,2019-02-04,2019-03-03,555,Oruchinga,Uganda,Post-emergency,455,455,22,89,100,5,6,,7272,2019-02-01,,,,,,,,
909895,2019-02-04,2019-03-03,559,Rwamwanja,Uganda,Post-emergency,847,1162,17,,100,6,10,373,65071,2019-02-01,,,,,,,,
882949,2019-02-18,2019-02-24,531,Awbarre,Ethiopia,Post-emergency,,,19,,35,6,11,693,11782,2019-02-01,,,,,,,,
878178,2019-02-18,2019-02-24,530,Kebribeyah,Ethiopia,Post-emergency,,97,9,,,12,77,863,14685,2019-02-01,,,,,,,,
695117,2019-02-08,2019-02-08,630,Mugombwa,Rwanda,Post-emergency,,106,18,,96,23,39,783,9397,2019-02-01,,,,,,,,
3523313,2018-12-31,2019-02-03,463,Auserd,Algeria,Post-emergency,,61,15,100,100,5,4,642,18638,2019-01-01,,,,,,,,
3510765,2018-12-31,2019-02-03,464,Boujdour,Algeria,Post-emergency,,,20,100,100,5,4,331,9601,2019-01-01,,,,,,,,
3523461,2018-12-31,2019-02-03,465,Dakhla,Algeria,Post-emergency,,49,47,100,100,5,4,374,10870,2019-01-01,,,,,,,,
3523340,2018-12-31,2019-02-03,466,Layounne,Algeria,Post-emergency,,,10,100,100,5,5,1275,25503,2019-01-01,,,,,,,,
3430392,2018-12-31,2019-02-03,467,Smara,Algeria,Post-emergency,,98,7,100,100,5,5,1493,25389,2019-01-01,,,,,,,,
